,Unnamed: 0,year,food_category,tons_surplus,tons_supply,us_dollars_surplus,tons_waste,tons_uneaten,tons_inedible_parts,tons_not_fit_for_human_consumption,tons_donations,tons_industrial_uses,tons_animal_feed,tons_anaerobic_digestion,tons_composting,tons_not_harvested,tons_incineration,tons_land_application,tons_landfill,tons_sewer,tons_dumping,gallons_water_footprint,meals_wasted,food_name_food_waste,best_match,score,food_name,serving_size,protein,percent_daily_value,fat,carbs,calories,fiber,calcium,iron,potassium,sodium,phosphorus
8798,8798,2015,Frozen Appetizers,92876.30396479454,337180.2648930642,713201392.0086291,92876.30396479454,92876.30396479454,0.0,66561.35117476941,0.0,0.0,0.0,0.0,10614.434738833654,0.0,7532.484669452504,0.0,58277.0107113162,16452.37384519217,0.0,28489807073.687572,154793839.94132423,frozen appetizers,pastry appetizers,0.7058823529411765,pastry appetizers,96.0,5.21,0.0,20.8,29.2,333.0,1.0,0.062,0.00281,0.042,0.292,
8799,8799,2015,Frozen Appetizers,92876.30396479454,337180.2648930642,713201392.0086291,92876.30396479454,92876.30396479454,0.0,66561.35117476941,0.0,0.0,0.0,0.0,10614.434738833654,0.0,7532.484669452504,0.0,58277.0107113162,16452.37384519217,0.0,28489807073.687572,154793839.94132423,frozen appetizers,white bean appetizer,0.6486486486486487,white bean appetizer,180.0,8.33,2.0,2.22,25.0,149.0,6.7,0.044,0.0026,,0.006,
8801,8801,2015,Frozen Bakery Desserts,44647.266262480414,162088.45983837507,307310453.1916191,44647.26626248041,44647.266262480414,0.0,31997.207488110955,0.0,0.0,0.0,0.0,5102.544715712043,0.0,3028.7090527611645,0.0,28607.06818465353,7908.944309353671,0.0,13695549326.206877,74412110.43746735,frozen bakery desserts,frozen dairy dessert sandwich,0.7450980392156863,frozen dairy dessert sandwich,75.0,4.0,10.0,9.33,50.7,293.0,1.3,0.053,0.0025299999999999,0.107,0.28,
8802,8802,2015,Frozen Bakery Desserts,44647.266262480414,162088.45983837507,307310453.1916191,44647.26626248041,44647.266262480414,0.0,31997.207488110955,0.0,0.0,0.0,0.0,5102.544715712043,0.0,3028.7090527611645,0.0,28607.06818465353,7908.944309353671,0.0,13695549326.206877,74412110.43746735,frozen bakery desserts,"frozen dairy dessert, strawberry",0.7037037037037037,"frozen dairy dessert, strawberry",85.0,1.18,8.0,3.53,23.5,141.0,0.0,0.099,0.0,0.153,0.071,
8807,8807,2015,Frozen Calzones And Stromboli,307.91912710073376,1117.8766640070205,3889221.8130145897,307.91912710073376,307.91912710073376,0.0,220.6753744221925,0.0,0.0,0.0,0.0,35.19075738294097,0.0,43.54052316476349,0.0,174.64217260947072,54.54567394355854,0.0,94454194.99815036,513198.5451678896,frozen calzones and stromboli,pepperoni & provolone stromboli,0.6,pepperoni & provolone stromboli,98.0,15.3,40.0,19.4,24.5,340.0,0.0,0.163,0.00202,,1.02,
8809,8809,2015,Frozen Dairy Desserts,1349791.4703796215,4090277.1829685494,3860376664.378184,1349791.4703796213,1349791.4703796215,0.0,967350.553772062,0.0,0.0,0.0,0.0,154261.8823290995,0.0,125011.5738771303,0.0,831412.0965632873,239105.9176101043,0.0,414048545637.6608,2249652450.6327024,frozen dairy desserts,"frozen dairy dessert, vanilla",0.8,"frozen dairy dessert, vanilla",67.33333333333333,2.385,8.333333333333334,3.5966666666666662,26.933333333333337,158.0,0.0,0.1013333333333333,0.0,0.16,0.0795,
8810,8810,2015,Frozen Dairy Desserts,1349791.4703796215,4090277.1829685494,3860376664.378184,1349791.4703796213,1349791.4703796215,0.0,967350.553772062,0.0,0.0,0.0,0.0,154261.8823290995,0.0,125011.5738771303,0.0,831412.0965632873,239105.9176101043,0.0,414048545637.6608,2249652450.6327024,frozen dairy desserts,"frozen dairy dessert, chocolate",0.7692307692307693,"frozen dairy dessert, chocolate",76.33333333333333,2.6966666666666668,9.333333333333334,3.766666666666666,25.833333333333332,156.0,0.5666666666666667,0.0993333333333333,0.0002033333333333,0.1076666666666666,0.0726666666666666,
8811,8811,2015,Frozen Dessert Toppings,17630.64889517543,64006.71227146645,99606109.1648358,17630.64889517543,17630.64889517543,0.0,12635.298374875723,0.0,0.0,0.0,0.0,2014.931302305762,0.0,1356.0425550538273,0.0,11136.531519241908,3123.143518573933,0.0,5408201706.6255045,29384414.825292382,frozen dessert toppings,"frozen dairy dessert, neapolitan",0.6181818181818182,"frozen dairy dessert, neapolitan",70.5,2.96,8.5,3.55,26.95,151.0,0.0,0.103,0.0,0.1615,0.0755,
8816,8816,2015,Frozen Lasagna,38340.88667034877,139193.6346718053,233481610.18796304,38340.88667034877,38340.88667034877,0.0,27477.635447083285,0.0,0.0,0.0,0.0,4381.815619468428,0.0,2687.6338440231752,0.0,24479.6229966811,6791.814210176067,0.0,11761067329.793936,63901477.78391462,frozen lasagna,lasagna,0.6666666666666666,lasagna,198.66666666666663,8.651111111111112,25.0,4.467777777777779,29.93444444444445,202.88888888888889,1.7777777777777777,0.0846666666666666,0.0013522222222222,0.177,0.1853333333333333,
8817,8817,2015,Frozen Mac And Cheese,13244.708031523627,48083.89192784036,106287507.55659457,13244.708031523624,13244.708031523627,0.0,9492.040755925264,0.0,0.0,0.0,0.0,1513.6809178884132,0.0,1272.897948246732,0.0,8111.923742661438,2346.205422727042,0.0,4062814307.3874006,22074513.38587271,frozen mac and cheese,mac & cheese,0.6666666666666666,mac & cheese,113.0,6.19,35.0,10.6,12.4,168.0,0.9,0.133,0.00064,,0.407,
8824,8824,2015,Frozen Pot Pies,32021.34109988717,116251.01143542264,206958513.9302355,32021.34109988717,32021.34109988717,0.0,22948.627788252463,0.0,0.0,0.0,0.0,3659.581839987102,0.0,2543.1755283744765,0.0,20146.231879545576,5672.351851980011,0.0,9822546669.410263,53368901.83314528,frozen pot pies,mini chicken pot pies,0.6111111111111112,mini chicken pot pies,91.0,7.69,45.0,17.6,23.1,286.0,1.1,0.044,0.00198,,0.385,
8835,8835,2015,Appetizers,90425.74592130524,227732.50540535737,1188016490.4472258,88430.76499820902,90425.74592130524,0.0,38483.539350641455,0.0,0.0,1994.9809230962023,0.0,21367.117488344025,0.0,7514.923021590122,0.0,47005.45945301559,12543.265035259285,0.0,34642739570.03297,150709576.53550875,appetizers,appetizer olives,0.7692307692307693,appetizer olives,15.0,0.0,0.0,16.7,6.67,200.0,0.0,0.0,0.0,,0.8,
8837,8837,2015,Calzones Or Stromboli,8227.437845829993,20720.371334600935,95080164.62611005,8045.923373583616,8227.437845829993,0.0,3501.4466827898855,0.0,0.0,181.51447224637536,0.0,1944.0993191572672,0.0,862.688761387244,0.0,4097.879200430489,1141.256092608616,0.0,3151989333.544082,13712396.409716656,calzones or stromboli,handmade stromboli,0.6666666666666666,handmade stromboli,198.0,10.6,45.0,9.6,32.3,263.0,1.0,0.101,0.00182,,0.702,
8838,8838,2015,Calzones Or Stromboli,8227.437845829993,20720.371334600935,95080164.62611005,8045.923373583616,8227.437845829993,0.0,3501.4466827898855,0.0,0.0,181.51447224637536,0.0,1944.0993191572672,0.0,862.688761387244,0.0,4097.879200430489,1141.256092608616,0.0,3151989333.544082,13712396.409716656,calzones or stromboli,italian meat stromboli,0.6511627906976745,italian meat stromboli,142.0,12.7,8.0,12.7,28.2,282.0,0.7,0.106,0.00076,,0.676,
8839,8839,2015,Calzones Or Stromboli,8227.437845829993,20720.371334600935,95080164.62611005,8045.923373583616,8227.437845829993,0.0,3501.4466827898855,0.0,0.0,181.51447224637536,0.0,1944.0993191572672,0.0,862.688761387244,0.0,4097.879200430489,1141.256092608616,0.0,3151989333.544082,13712396.409716656,calzones or stromboli,margherita stromboli,0.6341463414634146,margherita stromboli,142.0,10.6,15.0,9.15,27.5,232.0,1.4,0.176,0.00076,,0.451,
8840,8840,2015,Calzones Or Stromboli,8227.437845829993,20720.371334600935,95080164.62611005,8045.923373583616,8227.437845829993,0.0,3501.4466827898855,0.0,0.0,181.51447224637536,0.0,1944.0993191572672,0.0,862.688761387244,0.0,4097.879200430489,1141.256092608616,0.0,3151989333.544082,13712396.409716656,calzones or stromboli,buffalo chicken stromboli,0.6086956521739131,buffalo chicken stromboli,170.0,10.6,4.0,7.06,32.4,235.0,1.2,0.047,0.00064,,0.647,
8841,8841,2015,Calzones Or Stromboli,8227.437845829993,20720.371334600935,95080164.62611005,8045.923373583616,8227.437845829993,0.0,3501.4466827898855,0.0,0.0,181.51447224637536,0.0,1944.0993191572672,0.0,862.688761387244,0.0,4097.879200430489,1141.256092608616,0.0,3151989333.544082,13712396.409716656,calzones or stromboli,pepperoni stromboli,0.6,pepperoni stromboli,198.0,16.7,80.0,18.7,23.2,323.0,1.0,0.227,0.00182,,0.944,
8842,8842,2015,Calzones Or Stromboli,8227.437845829993,20720.371334600935,95080164.62611005,8045.923373583616,8227.437845829993,0.0,3501.4466827898855,0.0,0.0,181.51447224637536,0.0,1944.0993191572672,0.0,862.688761387244,0.0,4097.879200430489,1141.256092608616,0.0,3151989333.544082,13712396.409716656,calzones or stromboli,stromboli,0.6,stromboli,130.0,12.3,8.0,12.3,25.4,269.0,1.5,0.154,0.00208,,0.623,
8848,8848,2015,Fully Cooked Beef,10445.759236291826,52228.796181459125,134788595.05761367,10215.3039584134,10445.759236291826,626.7455541775091,4445.5235897860575,0.0,0.0,230.4552778784238,0.0,2468.276734493765,0.0,812.3408158332835,0.0,5485.71935494927,1448.9670531370798,0.0,4001843868.106416,17409598.727153044,fully cooked beef,fully cooked pork belly,0.75,fully cooked pork belly,112.0,8.93,108.0,52.7,0.0,518.0,0.0,0.0,0.00064,,0.031,
8849,8849,2015,Fully Cooked Beef,10445.759236291826,52228.796181459125,134788595.05761367,10215.3039584134,10445.759236291826,626.7455541775091,4445.5235897860575,0.0,0.0,230.4552778784238,0.0,2468.276734493765,0.0,812.3408158332835,0.0,5485.71935494927,1448.9670531370798,0.0,4001843868.106416,17409598.727153044,fully cooked beef,"beef fully cooked patties, beef",0.7083333333333334,"beef fully cooked patties, beef",78.0,16.7,40.0,23.1,3.85,282.0,1.3,0.026,0.00231,,0.679,
8850,8850,2015,Fully Cooked Chicken,412223.7191412752,2748158.127608502,3941217679.612508,403129.20244853693,412223.7191412752,90689.21821108049,175434.8560270306,0.0,0.0,9094.516692738169,0.0,97406.2480616872,0.0,33615.605297518356,0.0,214926.38463802187,57180.964451309505,0.0,157925807537.4854,687039531.9021254,fully cooked chicken,"turkey fully cooked bacon, turkey",0.6037735849056604,"turkey fully cooked bacon, turkey",12.0,41.7,0.0,12.5,0.0,333.0,0.0,0.0,0.003,,1.67,
8852,8852,2015,Fully Cooked Turkey,41038.65392310349,117253.29692315284,437644673.3610257,40133.25545663809,41038.65392310349,6976.57116692759,17465.298594512416,0.0,0.0,905.398466465388,0.0,9697.213232850328,0.0,3676.587141599948,0.0,21066.842789050097,5692.6122931377195,0.0,15722197098.601105,68397756.53850582,fully cooked turkey,"fully cooked turkey franks, turkey",0.7169811320754716,"fully cooked turkey franks, turkey",42.0,11.9,10.0,14.3,7.14,214.0,0.0,0.143,0.00171,,1.21,
8853,8853,2015,Fully Cooked Turkey,41038.65392310349,117253.29692315284,437644673.3610257,40133.25545663809,41038.65392310349,6976.57116692759,17465.298594512416,0.0,0.0,905.398466465388,0.0,9697.213232850328,0.0,3676.587141599948,0.0,21066.842789050097,5692.6122931377195,0.0,15722197098.601105,68397756.53850582,fully cooked turkey,"fully cooked beef fajitas, beef",0.6,"fully cooked beef fajitas, beef",84.0,20.2,5.0,3.57,4.76,143.0,0.0,0.024,0.00214,,0.476,
8855,8855,2015,Hummus,89895.58760843659,341146.77852239605,905965280.540871,87912.30308562568,89895.58760843659,0.0,38257.91369406013,0.0,0.0,1983.2845228108868,0.0,21241.84392998881,0.0,10006.37546436357,0.0,44194.35873203114,12469.724959242169,0.0,34439632189.756775,149825979.34739432,hummus,hummus,1.0,hummus,32.4,7.233157894736842,2.0,12.466842105263158,17.635789473684213,201.31578947368425,5.0210526315789465,0.0373999999999999,0.003267,0.1105999999999999,0.4087368421052632,0.129
8857,8857,2015,Mac And Cheese,244654.9577055725,616150.6981277168,3551214341.1457458,239257.3580685367,244654.9577055725,0.0,104120.66382494284,0.0,0.0,5397.599637035764,0.0,57810.65085103309,0.0,17187.581169826575,0.0,130322.198622585,33936.92742509202,0.0,93729035884.17796,407758262.8426209,mac and cheese,feta basket cheese,0.625,feta basket cheese,28.0,25.0,25.0,32.1,3.57,357.0,0.0,0.536,0.0,,0.964,
8858,8858,2015,Meal Kits,11584.40185332183,57922.009266609144,70669783.43697019,11328.82573982236,11584.40185332183,0.0,4930.109008599477,0.0,0.0,255.57611349946555,0.0,2737.3318617413615,0.0,634.9466805500937,0.0,6349.635125745288,1606.9120717856183,0.0,4438065867.0871,19307336.42220305,meal kits,meal kit,0.9411764705882352,meal kit,520.5,11.079999999999998,52.5,5.28,14.815,152.0,0.7,0.058,0.0004349999999999,0.245,0.089,
8861,8861,2015,Pasta,6331.805899470917,29587.87803491083,59763480.89385367,6192.113029376313,6331.805899470917,0.0,2694.700486131146,0.0,0.0,139.692870094603,0.0,1496.171684169747,0.0,590.2843738019639,0.0,3227.350480927873,878.3064904767292,0.0,2425759395.717497,10553009.83245153,pasta,pasta,1.0,pasta,73.0,11.00125,3.150000000372529,3.55875,60.5875,318.5,2.6714285714285713,0.0645,0.00242,0.076,0.336625,
8862,8862,2015,Pizza,110303.34420464846,551516.7210232422,807805000.0209922,107869.8219240195,110303.34420464846,0.0,46943.08068966456,0.0,0.0,2433.5222806289394,0.0,26064.08706906418,0.0,7870.739811705557,0.0,58634.44024507967,15300.554798170097,0.0,42257987346.99765,183838907.00774744,pizza,pizza,1.0,pizza,119.14285714285714,9.991428571428573,23.642857142857142,10.369285714285716,27.064285714285717,245.8571428571429,1.514285714285714,0.1483571428571428,0.0015171428571428,0.054,0.5055,
8864,8864,2015,Potatoes,140483.3173939859,575751.3007950241,757573300.8579735,137383.96183591092,140483.3173939859,0.0,59787.12387670036,0.0,0.0,3099.355558074951,0.0,33195.45243809134,0.0,12025.325446260038,0.0,72676.26166906342,19486.92228249612,0.0,53820147446.165375,234138862.32330984,potatoes,potatoes,1.0,potatoes,139.93333333333334,2.4780000000000006,1.2,0.1233333333333333,21.133333333333336,92.6,1.6333333333333326,0.0269333333333333,0.0007213333333333,0.4735,0.1493333333333333,0.041
8865,8865,2015,Potatoes,140483.3173939859,575751.3007950241,757573300.8579735,137383.96183591092,140483.3173939859,0.0,59787.12387670036,0.0,0.0,3099.355558074951,0.0,33195.45243809134,0.0,12025.325446260038,0.0,72676.26166906342,19486.92228249612,0.0,53820147446.165375,234138862.32330984,potatoes,potato leek soup,0.6666666666666666,potato leek soup,37.0,16.2,3.0,8.11,59.5,378.0,5.4,0.378,0.0,,1.3,
8868,8868,2015,Rice,11099.530886402055,33634.94208000623,90864163.7911701,10854.652039696604,11099.530886402055,0.0,4723.7568160316705,0.0,0.0,244.87884670544895,0.0,2622.7594596969484,0.0,1079.1952702486174,0.0,5613.043351061551,1539.6539586894874,0.0,4252308387.721766,18499218.14400343,rice,rice,1.0,rice,59.42857142857143,6.171428571428571,0.0,0.3471428571428571,71.21428571428571,319.42857142857144,1.6833333333333331,0.0193333333333333,0.0033566666666666,0.1,0.0664285714285714,
8869,8869,2015,Sandwiches,356617.03053013637,898121.3149574039,5056006165.295462,348749.3135927722,356617.03053013637,0.0,151769.6689995666,0.0,0.0,7867.716937364123,0.0,84266.68657301582,0.0,27105.44705344633,0.0,187909.60981300997,49467.57015330004,0.0,136622493837.6011,594361717.5502273,sandwiches,sandwiches,1.0,sandwiches,113.0,12.4,39.0,13.3,31.0,292.0,0.9,0.133,0.00159,,0.593,
8873,8873,2015,Apples,426616.9707367634,1523632.0383455837,1445422962.492359,424707.8495534802,426616.9707367634,42661.697073676325,328636.9757494809,0.0,0.0,1909.121183283192,0.0,195979.56072587712,0.0,29350.27624570879,0.0,193844.6658759516,5533.346705942702,0.0,17558086254.170185,711028284.5612724,apples,apples,1.0,apples,170.0,0.2222222222222222,0.5555555555555556,0.0,18.477777777777774,70.38888888888889,3.5555555555555554,0.0057222222222222,0.0001511111111111,0.1486666666666666,0.0033333333333333,
8874,8874,2015,Apples,426616.9707367634,1523632.0383455837,1445422962.492359,424707.8495534802,426616.9707367634,42661.697073676325,328636.9757494809,0.0,0.0,1909.121183283192,0.0,195979.56072587712,0.0,29350.27624570879,0.0,193844.6658759516,5533.346705942702,0.0,17558086254.170185,711028284.5612724,apples,pineapples,0.75,pineapples,40.0,0.0,0.0,0.0,87.5,350.0,5.0,0.05,0.0009,,0.05,
8875,8875,2015,Apricots,1165.7427233553788,7151.795848806004,7274068.2719777245,1160.525996689366,1165.7427233553788,81.60199063487647,898.0096653066913,0.0,0.0,5.2167266660126,0.0,535.5195937189831,0.0,65.7742855313761,0.0,544.1120938564587,15.12002358254825,0.0,47977958.428368635,1942904.5389256312,apricots,apricots,1.0,apricots,36.22222222222222,2.77875,4.0,0.25,68.11250000000001,267.125,8.1375,0.061125,0.0028625,1.1,0.03025,
8876,8876,2015,Artichokes,8638.249655931142,12854.53817846896,54151825.17288893,8599.593281394174,8638.249655931142,5182.949793558683,6654.325630299098,0.0,0.0,38.65637453696763,0.0,3968.2443248476193,0.0,548.3078419110124,0.0,3971.000493756794,112.04062087874712,0.0,355520626.10627127,14397082.759885237,artichokes,artichokes,1.0,artichokes,100.0,1.8575,2.5,2.5,8.030000000000001,60.0,3.7,0.066,0.0006699999999999,,0.2445,
8877,8877,2015,Asparagus,78151.15478201126,138222.77110366337,501450054.8289436,77801.42648865549,78151.15478201126,36731.04274754528,60202.38509156083,0.0,0.0,349.7282933557806,0.0,35901.12450976332,0.0,5784.314183129723,0.0,35102.34449382852,1013.6433019339224,0.0,3216432562.811106,130251924.63668545,asparagus,asparagus,1.0,asparagus,90.0,2.283846153846154,0.3846153846153846,1.5561538461538462,3.9630769230769234,32.76923076923077,2.2846153846153845,0.0263076923076923,0.0017838461538461,0.2635714285714285,0.0763846153846153,
8878,8878,2015,Avocados,301857.2764061473,607603.2133779131,1235347600.5163808,300506.4578493517,301857.2764061473,99612.90121402858,232530.51151427804,0.0,0.0,1350.8185567956,0.0,138667.3772724544,0.0,18820.77979159924,0.0,139103.12375147716,3915.177033820834,0.0,12423406613.278685,503095460.6769121,avocados,avocados,1.0,avocados,30.0,3.33,3.0,15.0,10.0,167.0,6.7,0.0,0.0,0.5,0.0,
8880,8880,2015,Bell Peppers,204476.0979482692,409115.84223343176,1096149764.3080952,203561.0625023188,204476.0979482692,36805.697630688446,157514.611588758,0.0,0.0,915.0354459504152,0.0,93932.35291516253,0.0,16758.227996279536,0.0,90218.3668822844,2652.1147085923276,0.0,8415532458.757104,340793496.5804487,bell peppers,bell peppers,1.0,bell peppers,85.0,1.18,0.0,0.0,4.71,18.0,1.2,0.0,0.0004199999999999,,0.0,
8881,8881,2015,Blackberries,12298.703234559798,53011.65187310257,144664167.26472124,12243.6662424039,12298.703234559798,491.94812938239176,9474.092485505034,0.0,0.0,55.03699215589661,0.0,5649.7856924078715,0.0,908.0624321479183,0.0,5526.300345001918,159.51777284619376,0.0,506172297.444974,20497838.72426633,blackberries,blackberries,1.0,blackberries,139.66666666666666,1.3141666666666667,0.0,0.3299999999999999,14.431666666666665,61.833333333333336,5.008333333333334,0.0295833333333333,0.00075,0.1453,0.0003333333333333,
8882,8882,2015,Blueberries,24633.2576929935,195502.04518248807,236232883.75855145,24523.023273594405,24633.2576929935,1231.6628846496749,18975.80233881072,0.0,0.0,110.23441939909436,0.0,11316.040741611743,0.0,2284.6067630851976,0.0,10602.875222360914,319.50054653655013,0.0,1013820107.8776486,41055429.488322504,blueberries,blueberries,1.0,blueberries,126.76399999999998,0.4940709999999999,0.0,0.6005709999999999,10.83471,47.0057,2.51529,0.00285,5.684210526315789e-05,0.0521875,0.0,
8883,8883,2015,Broccoli,109797.8135601861,237041.9118311444,398381343.86810815,109306.46570924636,109797.8135601861,42821.147288472566,84580.839177609,0.0,0.0,491.347850939738,0.0,50438.98566206925,0.0,8573.176420463238,0.0,48870.193917871926,1424.10970884195,0.0,4518900121.764224,182996355.93364352,broccoli,broccoli,1.0,broccoli,97.6,2.4219999999999997,0.0,0.068,4.614,28.0,2.98,0.0412,0.0007379999999999,0.1883333333333333,0.0273999999999999,
8884,8884,2015,Brussel Sprouts,8576.56975187827,41233.508422491686,51339811.17207203,8538.18939639232,8576.56975187827,857.6569751878268,6606.8115872045455,0.0,0.0,38.380355485951334,0.0,3939.9097734090774,0.0,638.1306022933402,0.0,3848.9084061806257,111.24061450927616,0.0,352982093.53538233,14294282.91979712,brussel sprouts,brussel sprouts,1.0,brussel sprouts,85.0,3.53,0.0,0.0,9.41,41.0,3.5,0.047,0.00127,,0.024,
